Decade,Combo_ID,1980,1990,2000,2010,2020
40658,914833,,,,7.9248,
40659,914836,,,,0.3048,
40660,914841,,,,29.5656,
40661,914842,,,,28.6512,
40662,914843,,,,29.5656,
40663,914851,,,,23.7744,
40664,914852,,,,23.7744,
40665,914853,,,,23.7744,
40666,914859,,,,24.384,
40667,914860,,,,24.384,
40668,914861,,,,24.384,
40669,914869,,,,25.2984,
40670,914878,,,,1.8288,
40671,914879,,,,1.8288,
40672,914882,,,,16.764,
40673,914901,,,,31.0896,
40674,914902,,,,12.192,
40675,914903,,,,6.7056,
40676,914932,,,,0.6096,
40677,914936,,,,3.048,
40678,914944,,,,24.9936,
40679,914957,,,,24.384,
40680,914962,,,,29.5656,
40681,914963,,,,28.3464,
40682,914964,,,,29.5656,
40683,914965,,,,29.5656,
40684,914967,,,,29.5656,
40685,914968,,,,29.5656,
40686,914969,,,,29.5656,
40687,914970,,,,28.956,
40688,914972,,,,28.3464,
40689,914973,,,,28.3464,
40690,914974,,,,28.3464,
40691,914976,,,,14.9352,
40692,914977,,,,14.9352,
40693,914978,,,,9.144,
40694,914979,,,,9.144,
40695,914980,,,,9.144,
40696,914981,,,,9.4488,
40697,914982,,,,9.144,
40698,914983,,,,9.144,
40699,914984,,,,28.6512,
40700,914986,,,,9.144,
40701,914987,,,,9.144,
40702,914988,,,,14.9352,
40703,914989,,,,14.0208,
40704,914991,,,,12.8016,
40705,914992,,,,9.4488,
40706,914994,,,,1.8288,
40707,914995,,,,1.2192,
40708,914996,,,,4.8768,
40709,914997,,,,0.3048,
40710,914998,,,,7.9248,
40711,914999,,,,1.524,
40712,915000,,,,4.8768,
40713,915001,,,,2.1336,
40714,915002,,,,32.9184,
40715,915016,,,,15.36192,16.70304
40716,915017,,,,12.8016,
40717,915020,,,,14.9352,
40718,915032,,,,39.624,
40719,915033,,,,47.244,
40720,915038,,,,33.2232,
40721,915050,,,,17.6784,
40722,915068,,,,6.096,
40723,915069,,,,3.6576,
40724,915071,,,,36.2712,
40725,915072,,,,29.8704,
40726,915073,,,,6.096,
40727,915077,,,,14.0208,
40728,915080,,,,28.956,
40729,915081,,,,28.956,
40730,915082,,,,28.956,
40731,915083,,,,28.956,
40732,915084,,,,28.956,
40733,915085,,,,28.956,
40734,915086,,,,28.956,
40735,915087,,,,28.956,
40736,915089,,,,9.7536,
40737,915091,,,,25.908,
40738,915092,,,,25.908,
40739,915093,,,,25.908,
40740,915094,,,,25.908,
40741,915095,,,,25.908,
40742,915102,,,,9.7536,
40743,915103,,,,9.7536,
40744,915104,,,,9.7536,
40745,915105,,,,9.7536,
40746,915106,,,,28.956,
40747,915107,,,,28.956,
40748,915108,,,,21.9456,
40749,915114,,,,3.6576,
40750,915121,,,,11.5824,
40751,915123,,,,6.096,
40752,915126,,,,6.096,
40753,915140,,,,25.908,
40754,915144,,,,6.096,
40755,915162,,,,14.6304,
40756,915165,,,,20.7264,
40757,915166,,,,20.7264,
40758,915167,,,,21.336,
40759,915168,,,,21.336,
40760,915169,,,,21.336,
40761,915170,,,,21.336,
40762,915171,,,,21.336,
40763,915172,,,,21.336,
40764,915173,,,,21.336,
40765,915174,,,,21.336,
40766,915180,,,,13.716,
40767,915184,,,,28.956,
40768,915186,,,,28.956,
40769,915188,,,,23.4696,
40770,915189,,,,23.4696,
40771,915190,,,,23.4696,
40772,915191,,,,23.4696,
40773,915192,,,,23.4696,
40774,915193,,,,23.4696,
40775,915194,,,,23.4696,
40776,915195,,,,23.4696,
40777,915196,,,,23.4696,
40778,915198,,,,9.4488,
40779,915207,,,,3.6576,
40780,915208,,,,9.144,
40781,915209,,,,4.572,
40782,915210,,,,4.572,
40783,915212,,,,9.144,
40784,915214,,,,10.9728,
40785,915215,,,,10.9728,
40786,915216,,,,10.9728,
40787,915217,,,,10.9728,
40788,915218,,,,9.144,
40789,915219,,,,9.144,
40790,915227,,,,34.7472,
40791,915229,,,,8.8392,
40792,915231,,,,12.4968,
40793,915236,,,,16.764,
40794,915238,,,,15.24,
40795,915242,,,,12.192,
40796,915253,,,,7.0104,
40797,915272,,,,3.048,
40798,915284,,,,17.6784,
40799,915289,,,,21.9456,
40800,915290,,,,21.6408,
40801,915291,,,,21.9456,
40802,915292,,,,21.9456,
40803,915293,,,,21.9456,
40804,915295,,,,18.288,
40805,915296,,,,18.288,
40806,915297,,,,18.288,
40807,915298,,,,18.288,
40808,915299,,,,18.288,
40809,915300,,,,18.288,
40810,915301,,,,18.288,
40811,915302,,,,18.288,
40812,915305,,,,19.812,
40813,915306,,,,19.812,
40814,915320,,,,7.62,
40815,915321,,,,20.1168,
40816,915322,,,,7.62,
40817,915323,,,,7.62,
40818,915324,,,,19.812,
40819,915325,,,,7.62,
40820,915326,,,,20.4216,
40821,915327,,,,21.0312,
40822,915328,,,,20.7264,
40823,915329,,,,20.7264,
40824,915330,,,,45.72,
40825,915333,,,,35.6616,
40826,915353,,,,3.9624,
40827,915354,,,,3.9624,
40828,915369,,,,18.288,
40829,915370,,,,18.288,
40830,915371,,,,9.144,
40831,915372,,,,9.144,
40832,915374,,,,9.144,
40833,915375,,,,9.4488,
40834,915394,,,,30.48,
40835,915395,,,,30.48,
40836,915396,,,,30.48,
40837,915397,,,,30.48,
40838,915400,,,,3.9624,
40839,915401,,,,3.048,
40840,915402,,,,3.048,
40841,915419,,,,21.336,
40842,915420,,,,21.336,
40843,915443,,,,17.3736,
40844,915444,,,,17.3736,
40845,915450,,,,24.384,
40846,915451,,,,24.384,
40847,915452,,,,26.8224,
40848,915453,,,,26.8224,
40849,915454,,,,26.8224,
40850,915455,,,,26.8224,
40851,915458,,,,10.0584,
40852,915459,,,,10.0584,
40853,915466,,,,19.812,
40854,915469,,,,19.812,
40855,915481,,,,25.908,
40856,915482,,,,25.908,
40857,915483,,,,25.908,
40858,915485,,,,10.0584,
40859,915486,,,,10.0584,
40860,915487,,,,10.0584,
40861,915489,,,,10.0584,
40862,915491,,,,15.8496,
40863,915506,,,,10.668,
40864,915526,,,,26.8224,
40865,915527,,,,19.812,
40866,915541,,,,1.8288,
40867,915542,,,,1.8288,
40868,915543,,,,1.8288,
40869,915544,,,,1.8288,
40870,915545,,,,1.8288,
40871,915546,,,,1.8288,
40872,915547,,,,1.8288,
40873,915548,,,,1.8288,
40874,915549,,,,1.8288,
40875,915555,,,,3.048,
40876,915559,,,,4.2672,
40877,915568,,,,10.668,
40878,915577,,,,6.7056,
40879,915579,,,,6.7056,
40880,915595,,,,22.2504,
40881,915596,,,,22.2504,
40882,915597,,,,22.2504,
40883,915598,,,,22.2504,
40884,915599,,,,20.7264,
40885,915600,,,,20.7264,
40886,915601,,,,22.2504,
40887,915602,,,,22.2504,
40888,915603,,,,21.0312,
40889,915605,,,,22.2504,
40890,915606,,,,21.9456,
40891,915607,,,,22.2504,
40892,915610,,,,22.2504,
40893,915611,,,,22.2504,
40894,915613,,,,22.2504,
40895,915626,,,,30.48,
40896,915627,,,,28.6512,
40897,915644,,,,21.336,
40898,915645,,,,21.336,
40899,915646,,,,21.336,
40900,915650,,,,4.2672,
40901,915651,,,,4.2672,
40902,915652,,,,4.572,
40903,915653,,,,4.572,
40904,915656,,,,3.6576,
40905,915659,,,,21.6408,
40906,915660,,,,21.6408,
40907,915661,,,,21.6408,
40908,915686,,,,23.7744,
40909,915687,,,,23.4696,
40910,915688,,,,22.2504,
40911,915689,,,,21.9456,
40912,915690,,,,22.5552,
40913,915693,,,,26.8224,
40914,915694,,,,17.9832,
40915,915696,,,,17.0688,
40916,915697,,,,25.908,
40917,915713,,,,19.2024,
40918,915715,,,,10.668,
40919,915728,,,,48.1584,
40920,915734,,,,4.2672,
40921,915807,,,,20.4216,
40922,915823,,,,39.624,
40923,915826,,,,10.0584,
40924,915827,,,,11.8872,
40925,915828,,,,11.8872,
40926,915829,,,,11.8872,
40927,915830,,,,11.8872,
40928,915831,,,,11.8872,
40929,915832,,,,11.8872,
40930,915838,,,,2.7432,
40931,915839,,,,2.7432,
40932,915840,,,,2.7432,
40933,915846,,,,10.9728,
40934,915874,,,,18.288,
40935,915875,,,,28.956,
40936,915882,,,,0,
40937,915888,,,,0,
40938,915890,,,,14.9352,
40939,915891,,,,14.9352,
40940,915892,,,,11.2776,
40941,915894,,,,11.2776,
40942,915896,,,,26.8224,
40943,915917,,,,3.9624,
40944,915927,,,,3.9624,
40945,915950,,,,23.7744,
40946,915951,,,,23.7744,
40947,915964,,,,10.668,
40948,915968,,,,32.3088,
40949,915969,,,,32.3088,
40950,915970,,,,32.3088,
40951,915971,,,,43.5864,
40952,915979,,,,23.7744,
40953,915996,,,,24.9936,
40954,915997,,,,3.9624,
40955,915998,,,,3.9624,
40956,915999,,,,0,
40957,916000,,,,0,
40958,916002,,,,20.4216,
40959,916003,,,,22.86,
40960,916008,,,,4.572,
40961,916010,,,,24.384,
40962,916024,,,,28.6512,
40963,916049,,,,45.72,
40964,916052,,,,4.572,
40965,916068,,,,26.8224,
40966,916069,,,,23.1648,
40967,916079,,,,12.8016,
40968,916093,,,,6.096,
40969,916096,,,,45.72,
40970,916101,,,,21.336,
40971,916102,,,,21.336,
40972,916103,,,,21.336,
40973,916117,,,,26.2128,
40974,916129,,,,29.2608,
40975,916149,,,,17.9832,
40976,916165,,,,19.2024,
40977,916177,,,,7.9248,
40978,916179,,,,15.24,
40979,916181,,,,3.048,
40980,916182,,,,10.0584,
40981,916189,,,,15.24,
40982,916190,,,,29.2608,
40983,916191,,,,29.2608,
40984,916192,,,,29.2608,
40985,916206,,,,14.6304,
40986,916207,,,,14.6304,
40987,916208,,,,13.716,
40988,916209,,,,13.716,
40989,916210,,,,13.716,
40990,916211,,,,13.716,
40991,916212,,,,13.1064,
40992,916213,,,,12.192,
40993,916214,,,,13.716,
40994,916219,,,,13.716,
40995,916220,,,,12.8016,
40996,916221,,,,13.716,
40997,916222,,,,15.24,
40998,916223,,,,15.24,
40999,916238,,,,25.908,
41000,916239,,,,24.384,
41001,916240,,,,33.528,
41002,916247,,,,20.7264,
41003,916248,,,,20.7264,
41004,916251,,,,19.812,
41005,916252,,,,27.1272,
41006,916253,,,,19.812,
41007,916254,,,,27.1272,
41008,916255,,,,27.1272,
41009,916262,,,,24.9936,
41010,916321,,,,19.812,
41011,916324,,,,33.8328,
41012,916396,,,,12.8016,
41013,916413,,,,15.24,
41014,916414,,,,9.7536,
41015,916419,,,,12.8016,
41016,916420,,,,12.8016,
41017,916422,,,,12.8016,
41018,916427,,,,4.2672,
41019,916428,,,,4.2672,
41020,916433,,,,6.096,
41021,916434,,,,6.096,
41022,916435,,,,6.096,
41023,916436,,,,6.096,
41024,916438,,,,9.144,
41025,916439,,,,9.144,
41026,916440,,,,9.144,
41027,916442,,,,8.80872,8.51154
41028,916443,,,,21.9456,
41029,916463,,,,12.8016,
41030,916464,,,,12.4968,
41031,916481,,,,14.6304,
41032,916484,,,,32.004,
41033,916488,,,,32.9184,
41034,916489,,,,32.9184,
41035,916490,,,,32.9184,
41036,916491,,,,31.3944,
41037,916492,,,,31.3944,
41038,916516,,,,4.8768,
41039,916529,,,,35.052,
41040,916533,,,,42.672,
41041,916534,,,,44.196,
41042,916535,,,,44.196,
41043,916536,,,,42.672,
41044,916537,,,,42.672,
41045,916538,,,,44.196,
41046,916539,,,,44.196,
41047,916540,,,,44.196,
41048,916541,,,,44.196,
41049,916542,,,,44.196,
41050,916543,,,,44.196,
41051,916544,,,,44.196,
41052,916545,,,,44.196,
41053,916546,,,,44.196,
41054,916547,,,,44.196,
41055,916548,,,,42.672,
41056,916549,,,,42.672,
41057,916550,,,,42.672,
41058,916551,,,,42.672,
41059,916552,,,,42.672,
41060,916561,,,,17.9832,
41061,916562,,,,18.288,
41062,916563,,,,18.288,
41063,916570,,,,6.096,
41064,916572,,,,32.3088,
41065,916573,,,,32.9184,
41066,916574,,,,28.956,
41067,916575,,,,28.956,
41068,916576,,,,28.956,
41069,916577,,,,30.7848,
41070,916578,,,,32.004,
41071,916582,,,,13.1064,
41072,916583,,,,12.192,
41073,916584,,,,13.716,
41074,916585,,,,12.192,
41075,916589,,,,1.524,
41076,916590,,,,12.192,
41077,916591,,,,12.192,
41078,916592,,,,12.8016,
41079,916593,,,,12.192,
41080,916601,,,,3.048,
41081,916602,,,,12.8016,
41082,916603,,,,13.716,
41083,916604,,,,12.192,
41084,916605,,,,12.192,
41085,916606,,,,12.8016,
41086,916608,,,,12.192,
41087,916609,,,,17.6784,
41088,916610,,,,17.6784,
41089,916611,,,,17.6784,
41090,916612,,,,20.4216,
41091,916613,,,,20.4216,
41092,916614,,,,20.4216,
41093,916615,,,,16.764,
41094,916616,,,,16.764,
41095,916618,,,,16.764,
41096,916619,,,,16.764,
41097,916620,,,,16.764,
41098,916623,,,,16.764,
41099,916624,,,,16.764,
41100,916625,,,,16.764,
41101,916626,,,,16.764,
41102,916627,,,,16.764,
41103,916628,,,,16.764,
41104,916629,,,,16.764,
41105,916634,,,,12.8016,
41106,916643,,,,3.3528,
41107,916663,,,,21.336,
41108,916669,,,,21.336,
41109,916670,,,,21.336,
41110,916671,,,,25.7556,
41111,916673,,,,24.402288,
41112,916674,,,,53.6448,
41113,916681,,,,30.48,
41114,916682,,,,30.48,
41115,916685,,,,30.48,
41116,916692,,,,42.0624,
41117,916694,,,,43.8912,
41118,916695,,,,44.196,
41119,916701,,,,17.6784,
41120,916702,,,,17.6784,
41121,916703,,,,17.6784,
41122,916704,,,,17.6784,
41123,916705,,,,17.6784,
41124,916706,,,,17.6784,
41125,916707,,,,17.6784,
41126,916713,,,,30.48,
41127,916715,,,,30.48,
41128,916721,,,,13.716,
41129,916722,,,,12.4968,
41130,916724,,,,13.4112,
41131,916725,,,,13.4112,
41132,916726,,,,13.4112,
41133,916727,,,,13.716,
41134,916728,,,,13.716,
41135,916729,,,,13.716,
41136,916742,,,,17.9832,
41137,916744,,,,28.6512,
41138,916760,,,,28.956,
41139,916761,,,,23.7744,
41140,916774,,,,13.716,
41141,916775,,,,13.716,
41142,916776,,,,13.716,
41143,916777,,,,13.716,
41144,916779,,,,13.716,
41145,916780,,,,13.716,
41146,916781,,,,13.716,
41147,916786,,,,15.24,
41148,916787,,,,38.7096,
41149,916808,,,,42.9768,
41150,916812,,,,58.2168,
41151,916821,,,,25.6032,
41152,916822,,,,25.6032,
41153,916825,,,,19.812,
41154,916827,,,,41.148,
41155,916839,,,,24.384,
41156,916840,,,,27.432,
41157,916841,,,,27.432,
41158,916843,,,,24.0792,
41159,916845,,,,3.048,
41160,916847,,,,24.9936,
41161,916848,,,,24.9936,
41162,916852,,,,29.5656,
41163,916853,,,,8.5344,
41164,916860,,,,29.5656,
41165,916861,,,,28.0416,
41166,916862,,,,29.5656,
41167,916863,,,,29.2608,
41168,916864,,,,2.1336,
41169,916865,,,,2.1336,
41170,916867,,,,2.1336,
41171,916868,,,,2.1336,
41172,916869,,,,2.1336,
41173,916879,,,,11.5824,
41174,916884,,,,9.4488,
41175,916885,,,,9.4488,
41176,916886,,,,9.4488,
41177,916887,,,,9.4488,
41178,916888,,,,9.4488,
41179,916889,,,,9.4488,
41180,916890,,,,9.4488,
41181,916891,,,,9.4488,
41182,916892,,,,9.4488,
41183,916904,,,,17.6784,
41184,916911,,,,16.764,
41185,916912,,,,16.764,
41186,916914,,,,16.764,
41187,916915,,,,28.6512,
41188,916916,,,,29.2608,
41189,916923,,,,21.336,
41190,916934,,,,16.764,
41191,916942,,,,16.764,
41192,916950,,,,16.764,
41193,916951,,,,16.764,
41194,916952,,,,16.764,
41195,916962,,,,11.39952,
41196,916966,,,,23.7744,
41197,916967,,,,23.7744,
41198,916994,,,,12.192,
41199,916997,,,,9.144,
41200,917000,,,,9.144,
41201,917002,,,,8.8392,
41202,917004,,,,11.5824,
41203,917005,,,,8.8392,
41204,917017,,,,24.384,
41205,917021,,,,18.5928,
41206,917022,,,,22.2504,
41207,917025,,,,28.0416,
41208,917027,,,,2.7432,
41209,917028,,,,3.048,
41210,917037,,,,21.336,
41211,917045,,,,21.336,
41212,917060,,,,24.384,
41213,917062,,,,10.0584,
41214,917063,,,,10.3632,
41215,917064,,,,10.0584,
41216,917065,,,,16.1544,
41217,917071,,,,18.288,
41218,917073,,,,32.004,
41219,917077,,,,6.4008,
41220,917080,,,,6.4008,
41221,917081,,,,22.86,
41222,917087,,,,12.192,
41223,917088,,,,21.6408,
41224,917094,,,,19.2024,
41225,917095,,,,19.2024,
41226,917098,,,,43.8912,
41227,917115,,,,17.3736,
41228,917119,,,,30.48,
41229,917120,,,,30.48,
41230,917152,,,,43.2816,
41231,917161,,,,3.6576,
41232,917168,,,,26.5176,
41233,917182,,,,24.384,
41234,917199,,,,45.4152,
41235,917208,,,,28.956,
41236,917209,,,,28.956,
41237,917228,,,,15.24,
41238,917235,,,,10.668,
41239,917245,,,,28.6512,
41240,917246,,,,10.0584,
41241,917256,,,,8.5344,
41242,917260,,,,42.0624,
41243,917263,,,,42.0624,
41244,917272,,,,42.672,
41245,917287,,,,23.4696,
41246,917305,,,,4.572,
41247,917316,,,,31.6992,
41248,917318,,,,30.48,
41249,917324,,,,12.8016,
41250,917326,,,,12.192,
41251,917340,,,,22.2504,
41252,917341,,,,22.2504,
41253,917343,,,,20.1168,
41254,917348,,,,0,
41255,917349,,,,0,
41256,917399,,,,27.1272,
41257,917402,,,,18.288,
41258,917418,,,,25.908,
41259,917449,,,,21.9456,
41260,917465,,,,5.7912,
41261,917470,,,,3.6576,
41262,917513,,,,0.6096,
41263,917515,,,,7.3152,
41264,917536,,,,9.7536,
41265,917540,,,,10.668,
41266,917548,,,,27.1272,
41267,917584,,,,16.1544,
41268,917586,,,,9.7536,
41269,917587,,,,9.7536,
41270,917598,,,,15.24,
41271,917601,,,,10.0584,
41272,917602,,,,10.0584,
41273,917603,,,,9.7536,
41274,917604,,,,10.0584,
41275,917605,,,,32.3088,
41276,917606,,,,9.144,
41277,917609,,,,10.3632,
41278,917610,,,,10.0584,
41279,917611,,,,10.0584,
41280,917613,,,,9.7536,
41281,917615,,,,37.4904,
41282,917616,,,,10.0584,
41283,917624,,,,10.0584,
41284,917654,,,,25.908,
41285,917655,,,,21.0312,
41286,917661,,,,29.5656,
41287,917663,,,,10.0584,
41288,917668,,,,28.956,
41289,917669,,,,28.956,
41290,917670,,,,28.956,
41291,917671,,,,28.956,
41292,917672,,,,28.956,
41293,917676,,,,27.1272,
41294,917677,,,,27.1272,
41295,917678,,,,11.2776,
41296,917679,,,,11.2776,
41297,917680,,,,11.2776,
41298,917684,,,,10.0584,
41299,917685,,,,10.0584,
41300,917686,,,,10.0584,
41301,917687,,,,10.0584,
41302,917688,,,,10.0584,
41303,917689,,,,9.7536,
41304,917690,,,,9.7536,
41305,917691,,,,9.7536,
41306,917693,,,,12.192,
41307,917694,,,,32.6136,
41308,917695,,,,32.6136,
41309,917696,,,,11.2776,
41310,917710,,,,9.144,
41311,917715,,,,28.6512,
41312,917719,,,,27.7368,
41313,917720,,,,28.0416,
41314,917746,,,,21.336,
41315,917762,,,,19.812,
41316,917763,,,,19.812,
41317,917764,,,,19.812,
41318,917767,,,,0,
41319,917768,,,,0,
41320,917790,,,,41.4528,
41321,917791,,,,30.48,
41322,917792,,,,32.004,
41323,917793,,,,27.432,
41324,917795,,,,18.288,
41325,917796,,,,15.24,
41326,917816,,,,8.8392,
41327,917830,,,,18.288,
41328,917831,,,,18.288,
41329,917832,,,,18.288,
41330,917836,,,,15.8496,
41331,917837,,,,15.24,
41332,917840,,,,30.1752,
41333,917872,,,,2.4384,
41334,917905,,,,20.7264,
41335,917909,,,,4.572,
41336,917936,,,,2.7432,
41337,917954,,,,17.6784,
41338,917955,,,,17.6784,
41339,917956,,,,17.6784,
41340,917957,,,,17.6784,
41341,917971,,,,24.9936,
41342,917996,,,,21.9456,
41343,917999,,,,16.4592,
41344,918018,,,,16.4592,
41345,918020,,,,16.764,
41346,918022,,,,27.432,
41347,918027,,,,18.288,
41348,918028,,,,18.288,
41349,918029,,,,18.288,
41350,918030,,,,18.288,
41351,918031,,,,32.6136,
41352,918032,,,,42.9768,
41353,918035,,,,16.764,
41354,918037,,,,45.4152,
41355,918059,,,,21.9456,
41356,918073,,,,21.9456,
41357,918079,,,,19.812,
41358,918093,,,,21.6408,
41359,918094,,,,19.2024,
41360,918095,,,,21.336,
41361,918108,,,,41.148,
41362,918110,,,,41.148,
41363,918111,,,,41.148,
41364,918133,,,,12.192,
41365,918150,,,,25.6032,
41366,918160,,,,10.0584,
41367,918167,,,,3.6576,
41368,918171,,,,22.2504,
41369,918173,,,,12.192,
41370,918177,,,,47.244,
41371,918241,,,,11.8872,
41372,918249,,,,22.86,
41373,918251,,,,13.716,
41374,918258,,,,30.7848,
41375,918264,,,,25.2984,
41376,918266,,,,25.2984,
41377,918271,,,,21.6408,
41378,918273,,,,1.524,
41379,918281,,,,9.7536,
41380,918285,,,,24.384,
41381,918289,,,,16.764,
41382,918290,,,,13.716,
41383,918298,,,,16.764,
41384,918299,,,,21.336,
41385,918308,,,,28.956,
41386,918310,,,,14.0208,
41387,918311,,,,9.144,
41388,918312,,,,9.144,
41389,918324,,,,22.86,
41390,918335,,,,14.6304,
41391,918343,,,,29.8704,
41392,918345,,,,53.0352,
41393,918346,,,,9.144,
41394,918347,,,,9.144,
41395,918382,,,,17.0688,
41396,918384,,,,17.0688,
41397,918387,,,,0.3048,
41398,918391,,,,24.6888,
41399,918392,,,,25.2984,
41400,918403,,,,21.6408,
41401,918406,,,,9.144,
41402,918415,,,,13.716,
41403,918419,,,,2.1336,
41404,918432,,,,25.2984,
41405,918437,,,,10.3632,
41406,918457,,,,18.288,
41407,918458,,,,8.5344,
41408,918474,,,,31.3944,
41409,918480,,,,17.3736,
41410,918482,,,,17.3736,
41411,918499,,,,26.5176,
41412,918505,,,,10.668,
41413,918512,,,,19.812,
41414,918513,,,,17.6784,
41415,918514,,,,17.6784,
41416,918515,,,,17.6784,
41417,918516,,,,17.6784,
41418,918517,,,,17.6784,
41419,918518,,,,17.6784,
41420,918520,,,,45.72,
41421,918535,,,,10.668,
41422,918547,,,,9.144,
41423,918557,,,,42.3672,
41424,918558,,,,42.3672,
41425,918576,,,,24.384,
41426,918588,,,,21.336,
41427,918589,,,,24.9936,
41428,918591,,,,7.3152,
41429,918597,,,,26.8224,
41430,918603,,,,17.6784,
41431,918607,,,,24.384,
41432,918632,,,,20.7264,
41433,918655,,,,18.288,
41434,918707,,,,14.0208,
41435,918708,,,,40.8432,
41436,918710,,,,43.5864,
41437,918735,,,,33.528,
41438,918749,,,,18.5928,
41439,918750,,,,18.288,
41440,918751,,,,18.5928,
41441,918755,,,,21.336,
41442,918764,,,,9.4488,
41443,918765,,,,9.7536,
41444,918766,,,,7.9248,
41445,918767,,,,9.7536,
41446,918776,,,,24.0792,
41447,918777,,,,7.62,
41448,918787,,,,3.8862,
41449,918794,,,,27.432,
41450,918839,,,,4.8768,
41451,918855,,,,25.2984,
41452,918876,,,,9.7536,
41453,918877,,,,3.6576,
41454,918880,,,,3.6576,
41455,918894,,,,12.192,
41456,918895,,,,12.192,
41457,918896,,,,12.192,
41458,918908,,,,38.1,
41459,918921,,,,26.5176,
41460,918924,,,,5.1816,
41461,918933,,,,12.192,
41462,918934,,,,8.8392,
41463,918935,,,,8.8392,
41464,918939,,,,12.8016,
41465,918946,,,,3.6576,
41466,918960,,,,25.6032,
41467,918967,,,,,24.58212
41468,918971,,,,4.572,
41469,918972,,,,5.1816,
41470,918990,,,,4.572,
41471,918991,,,,9.144,
41472,919006,,,,28.956,
41473,919007,,,,28.956,
41474,919008,,,,29.5656,
41475,919009,,,,28.956,
41476,919010,,,,1.524,
41477,919011,,,,28.956,
41478,919020,,,,24.0792,
41479,919021,,,,4.8768,
41480,919041,,,,2.4384,
41481,919045,,,,12.192,
41482,919057,,,,7.9248,
41483,919061,,,,39.624,
41484,919073,,,,24.9936,
41485,919080,,,,43.8912,
41486,919081,,,,43.8912,
41487,919082,,,,43.8912,
41488,919098,,,,10.668,
41489,919106,,,,21.336,
41490,919113,,,,12.192,
41491,919116,,,,3.048,
41492,919131,,,,5.1816,
41493,919132,,,,5.7912,
41494,919133,,,,5.7912,
41495,919169,,,,9.144,
41496,919171,,,,42.3672,
41497,919172,,,,42.3672,
41498,919173,,,,42.3672,
41499,919181,,,,11.2776,
41500,919183,,,,11.2776,
41501,919184,,,,11.2776,
41502,919185,,,,32.9184,
41503,919203,,,,18.288,
41504,919209,,,,7.62,
41505,919223,,,,16.1544,
41506,919233,,,,10.9728,
41507,919234,,,,11.5824,
41508,919236,,,,2.1336,
41509,919251,,,,31.0896,
41510,919253,,,,22.86,
41511,919266,,,,25.908,
41512,919274,,,,19.5072,
41513,919275,,,,19.5072,
41514,919302,,,,33.528,
41515,919308,,,,5.1816,
41516,919319,,,,43.8912,
41517,919345,,,,20.4216,
41518,919353,,,,32.9184,
41519,919360,,,,4.2672,
41520,919373,,,,19.5072,
41521,919375,,,,3.9624,
41522,919376,,,,3.9624,
41523,919377,,,,9.144,
41524,919385,,,,19.2024,
41525,919386,,,,19.2024,
41526,919387,,,,19.2024,
41527,919392,,,,45.72,
41528,919410,,,,18.5928,
41529,919422,,,,8.5344,
41530,919423,,,,32.004,
41531,919439,,,,15.8496,
41532,919450,,,,21.9456,
41533,919457,,,,3.3528,
41534,919480,,,,23.1648,
41535,919493,,,,12.8016,
41536,919496,,,,14.6304,
41537,919498,,,,2.4384,
41538,919499,,,,14.3256,
41539,919500,,,,2.4384,
41540,919506,,,,7.3152,
41541,919507,,,,22.86,
41542,919508,,,,9.144,
41543,919533,,,,9.144,
41544,919537,,,,21.0312,
41545,919540,,,,44.8056,
41546,919541,,,,45.4152,
41547,919542,,,,44.196,
41548,919543,,,,45.4152,
41549,919547,,,,44.8056,
41550,919554,,,,18.288,
41551,919559,,,,13.4112,
41552,919562,,,,3.3528,
41553,919583,,,,18.31848,
41554,919584,,,,16.1544,
41555,919586,,,,10.668,
41556,919587,,,,4.572,
41557,919588,,,,4.572,
41558,919589,,,,4.572,
41559,919596,,,,42.672,
41560,919597,,,,42.672,
41561,919598,,,,42.672,
41562,919599,,,,42.672,
41563,919600,,,,42.672,
41564,919609,,,,15.8496,
41565,919620,,,,6.096,
41566,919624,,,,4.2672,
41567,919625,,,,4.572,
41568,919629,,,,9.144,
41569,919630,,,,28.6512,
41570,919634,,,,32.6136,
41571,919636,,,,12.192,
41572,919655,,,,30.48,
41573,919656,,,,10.3632,
41574,919666,,,,34.4424,
41575,919675,,,,24.6888,
41576,919680,,,,18.8976,
41577,919681,,,,18.8976,
41578,919683,,,,18.8976,
41579,919685,,,,3.3528,
41580,919687,,,,24.9936,
41581,919698,,,,32.9184,
41582,919705,,,,7.0104,
41583,919706,,,,7.0104,
41584,919707,,,,7.0104,
41585,919708,,,,7.0104,
41586,919709,,,,7.0104,
41587,919711,,,,11.5824,
41588,919712,,,,21.9456,
41589,919715,,,,9.4488,
41590,919716,,,,9.4488,
41591,919740,,,,9.7536,
41592,919747,,,,18.8976,
41593,919766,,,,15.24,
41594,919793,,,,24.384,
41595,919794,,,,24.384,
41596,919795,,,,25.908,
41597,919797,,,,25.2984,
41598,919848,,,,32.004,
41599,919850,,,,22.2504,
41600,919854,,,,19.2024,
41601,919871,,,,15.8496,
41602,919879,,,,9.144,
41603,919880,,,,36.576,
41604,919887,,,,28.956,
41605,919888,,,,13.4112,
41606,919907,,,,,6.79704
41607,919930,,,,22.86,
41608,919934,,,,9.4488,
41609,919935,,,,9.4488,
41610,919940,,,,32.9184,
41611,919942,,,,17.9832,
41612,919943,,,,10.0584,
41613,919944,,,,10.466832,8.692896
41614,919945,,,,14.6304,
41615,919946,,,,11.8872,
